exp_parameters,dl_capacity,ul_capacity,dl_delay,ul_delay,id,inc,inp,mad,mnp,mps,p,ptc,sdt,timeout,tmp,dl_stable_throughput,dl_stable_responsiveness,dl_throughput,dl_connections,dl_max_path_mtu,dl_max_send_mss,dl_max_recv_mss,dl_retransmissions,dl_reorder,dl_avg_rtt,dl_rpm_p,dl_rpm_trimmed,ul_stable_throughput,ul_stable_responsiveness,ul_throughput,ul_connections,ul_max_path_mtu,ul_max_send_mss,ul_max_recv_mss,ul_retransmissions,ul_reorder,ul_avg_rtt,ul_rpm_p,ul_rpm_trimmed,final_rpm_p,final_rpm_trimmed,ub_base_rpm_p,ub_base_rpm_trimmed,base_rpm_p,base_rpm_trimmed,wc_effect_p,wc_effect_trimmed,iteration
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.993,16,1500,1448,1448,0,48,22752.875,381,667,True,False,44.725,16,1500,1448,1425,0,48,31070,89,411,80,603,2839,2882,2830,2882,3,21,44
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.248,16,1500,1448,1448,0,48,23052.25,365,731,True,False,45.360,16,1500,1448,1425,0,48,31072.6875,59,453,77,659,2845,2883,2844,2884,3,23,157
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.861,12,1500,1448,1448,0,36,22717.166666666668,431,1001,True,False,42.603,16,1500,1448,1424,0,48,31837.4375,75,427,59,785,2828,2877,2824,2877,2,27,123
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.860,16,1500,1448,1448,0,48,22692.5625,390,692,True,False,45.121,16,1500,1448,1424,0,48,32064.1875,63,377,76,632,2848,2879,2844,2879,3,22,48
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.115,16,1500,1448,1448,0,48,22727.0625,382,702,True,False,45.103,16,1500,1448,1425,0,48,31604.0625,80,413,52,630,2851,2883,2849,2883,2,22,107
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.118,16,1500,1448,1448,0,48,23130.625,379,752,True,False,44.729,16,1500,1448,1425,0,48,31493.6875,90,390,83,831,2841,2884,2839,2885,3,29,164
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.929,16,1500,1448,1448,0,48,22741.0625,365,728,True,False,44.487,16,1500,1448,1425,0,48,31718.9375,102,366,136,699,2840,2878,2831,2879,5,24,99
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.992,16,1500,1448,1448,0,48,22708.3125,393,729,True,False,44.976,16,1500,1448,1424,0,48,31312.125,73,416,71,654,2845,2882,2845,2883,2,23,114
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.906,16,1500,1448,1448,0,48,22735.5625,404,751,True,False,45.371,16,1500,1448,1425,0,48,30925.8125,92,388,133,711,2836,2878,2834,2879,5,25,169
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.857,16,1500,1448,1448,0,48,22610.1875,394,649,True,False,42.982,16,1500,1448,1425,0,48,32123.125,63,440,82,757,2847,2880,2827,2880,3,26,56
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.368,16,1500,1448,1448,0,48,23073.5625,350,758,True,False,45.102,16,1500,1448,1424,0,48,31575.4375,70,410,85,830,2827,2883,2830,2883,3,29,32
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.373,16,1500,1448,1448,0,48,23198.1875,366,740,True,False,45.991,16,1500,1448,1424,0,48,31741.5,115,404,277,849,2848,2880,2851,2881,10,29,78
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.875,16,1500,1448,1448,0,48,22683.9375,427,713,True,False,43.245,16,1500,1448,1424,0,48,31612.5625,70,397,61,647,2822,2878,2818,2880,2,22,150
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.854,15,1500,1448,1448,0,48,22684.25,423,801,True,False,45.714,16,1500,1448,1425,0,48,31368.25,+Inf,NaN,405,792,2840,2883,2836,2883,14,27,38
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.987,16,1500,1448,1448,0,48,22732.25,385,715,True,False,45.623,16,1500,1448,1424,0,48,31549.75,49,430,76,645,2840,2883,2834,2883,3,22,187
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.989,16,1500,1448,1448,0,48,23087.8125,358,717,True,False,45.494,16,1500,1448,1425,0,48,30824.25,43,427,64,651,2838,2879,2827,2878,2,23,124
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.999,16,1500,1448,1448,1,48,22657.125,411,730,True,False,44.992,16,1500,1448,1424,0,48,31823.75,+Inf,NaN,394,725,2840,2879,2838,2879,14,25,26
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.121,16,1500,1448,1448,0,48,23059.5,363,738,True,False,44.717,16,1500,1448,1425,0,48,31903.6875,80,431,142,832,2840,2883,2834,2884,5,29,105
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.865,16,1500,1448,1448,0,48,22684.4375,375,727,True,False,45.605,16,1500,1448,1424,0,48,31222.3125,85,379,97,708,2848,2883,2846,2884,3,25,69
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.332,16,1500,1448,1448,0,48,22582.125,406,699,True,False,45.843,16,1500,1448,1424,0,48,31936.6875,56,389,61,617,2827,2878,2833,2879,2,21,34
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.246,16,1500,1448,1448,0,48,23100.25,368,816,True,False,42.598,16,1500,1448,1424,0,48,31289.25,122,425,237,794,2842,2880,2831,2880,8,28,177
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.875,16,1500,1448,1448,0,48,22714.4375,384,710,True,False,42.715,16,1500,1448,1425,0,48,31580.875,63,434,78,644,2845,2881,2844,2882,3,22,58
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.995,16,1500,1448,1448,0,48,22733.75,374,664,True,False,42.970,16,1500,1448,1424,0,48,31738.8125,81,412,54,622,2847,2885,2850,2885,2,22,30
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.110,16,1500,1448,1448,0,48,22448.875,421,696,False,False,42.747,16,1500,1448,1425,0,48,31236.4375,74,420,81,807,2844,2880,2844,2881,3,28,70
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.723,16,1500,1448,1448,0,48,23085.625,355,723,True,False,43.959,16,1500,1448,1425,0,48,31592,63,406,91,792,2844,2882,2839,2881,3,27,198
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.616,16,1500,1448,1448,0,48,22480.1875,434,752,True,False,42.873,16,1500,1448,1423,0,48,31252.1875,83,438,95,663,2849,2884,2849,2885,3,23,161
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.870,16,1500,1448,1448,0,48,22685.875,399,744,True,False,43.243,16,1500,1448,1425,0,48,31198.9375,71,409,85,659,2850,2883,2850,2884,3,23,111
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.120,16,1500,1448,1448,0,48,22993,364,716,True,False,44.250,16,1500,1448,1425,0,48,31840.8125,94,391,181,796,2850,2885,2848,2885,6,28,135
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.115,16,1500,1448,1448,0,48,22658.5625,416,717,True,False,43.249,16,1500,1448,1424,0,48,31237.5,128,393,231,702,2847,2884,2847,2884,8,24,24
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.122,16,1500,1448,1448,0,48,22771,403,712,True,False,45.499,16,1500,1448,1424,0,48,31474.75,+Inf,NaN,393,709,2842,2881,2840,2882,14,25,192
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.483,14,1500,1448,1448,0,45,22916.733333333334,395,888,True,False,44.490,16,1500,1448,1425,0,48,30912.125,69,423,78,764,2849,2882,2849,2882,3,27,52
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.491,16,1500,1448,1448,0,48,22739.1875,385,741,True,False,44.227,16,1500,1448,1424,0,53,32184.875,64,389,102,685,2847,2884,2847,2884,4,24,36
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.822,14,1500,1448,1448,0,45,22939.066666666666,435,810,True,False,44.863,16,1500,1448,1424,0,48,31335.5,120,439,143,713,2785,2864,2785,2866,5,25,2
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.998,16,1500,1448,1448,0,48,23149.3125,354,784,True,False,43.598,16,1500,1448,1424,0,48,31530.875,77,434,91,706,2842,2882,2836,2882,3,24,153
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.116,16,1500,1448,1448,0,48,23102.0625,346,739,True,False,43.580,16,1500,1448,1425,0,50,31824.5,66,385,83,807,2840,2880,2824,2880,3,28,145
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.995,16,1500,1448,1448,0,48,22744.3125,397,695,True,False,45.354,16,1500,1448,1425,0,48,31091.125,54,420,117,813,2851,2882,2851,2882,4,28,5
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.113,16,1500,1448,1448,0,48,22736.25,378,708,True,False,44.457,16,1500,1448,1425,1,51,31753.5,61,427,94,649,2849,2882,2849,2883,3,23,197
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.862,13,1500,1448,1448,0,42,22888.14285714286,400,941,True,False,45.212,16,1500,1448,1424,0,48,31615.25,55,415,68,771,2836,2881,2832,2882,2,27,89
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.870,15,1500,1448,1448,0,45,23014.4,396,884,False,False,42.745,16,1500,1448,1425,0,48,31406.8125,66,438,69,707,2849,2882,2847,2881,2,25,131
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.866,16,1500,1448,1448,0,48,22667.5,394,719,True,False,42.864,16,1500,1448,1424,0,48,31052.25,62,412,70,632,2839,2881,2840,2882,2,22,74
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.241,15,1500,1448,1448,0,48,23220.4375,384,810,True,False,44.613,16,1500,1448,1424,0,48,32099.8125,61,443,67,718,2847,2883,2843,2883,2,25,116
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.813,16,1500,1448,1448,0,48,22634.25,410,714,False,False,45.856,16,1500,1448,1425,0,48,31260.5625,63,399,60,611,2850,2883,2843,2881,2,21,91
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.744,16,1500,1448,1448,0,48,23105.125,351,783,True,False,46.249,16,1500,1448,1425,0,48,30823.25,73,393,101,867,2848,2880,2847,2880,4,30,53
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.242,16,1500,1448,1448,0,48,22781.3125,379,666,False,False,44.863,16,1500,1448,1424,0,48,31855.4375,73,437,90,775,2829,2881,2827,2882,3,27,132
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.241,16,1500,1448,1448,0,48,22719.9375,388,703,True,False,43.837,16,1500,1448,1425,0,48,31457.4375,100,420,171,682,2847,2883,2845,2883,6,24,184
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.371,16,1500,1448,1448,0,48,23133,362,760,True,False,45.862,16,1500,1448,1425,0,50,31261.5625,56,429,65,661,2853,2884,2852,2884,2,23,175
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.117,16,1500,1448,1448,0,48,22700.8125,381,688,True,False,44.875,16,1500,1448,1424,0,48,31450.25,62,397,100,758,2848,2883,2847,2883,4,26,115
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.746,14,1500,1448,1448,0,42,22543.428571428572,448,801,True,False,43.852,16,1500,1448,1425,0,48,31409.75,+Inf,NaN,436,793,2831,2879,2826,2879,15,28,113
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.856,16,1500,1448,1448,0,48,22803.6875,369,719,True,False,43.230,16,1500,1448,1425,0,55,30900,57,423,92,791,2833,2881,2835,2881,3,27,21
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.867,16,1500,1448,1448,0,48,23080.0625,363,719,True,False,46.112,16,1500,1448,1424,0,48,31948.5625,113,435,270,784,2849,2882,2847,2882,9,27,168
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.869,16,1500,1448,1448,0,48,22816.5,390,728,True,False,44.862,16,1500,1448,1424,0,48,31499.25,62,458,96,659,2848,2883,2846,2884,3,23,55
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.381,16,1500,1448,1448,0,48,22682.4375,391,711,True,False,42.496,16,1500,1448,1424,0,48,31697.75,64,387,104,703,2845,2881,2843,2880,4,24,27
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.255,16,1500,1448,1448,0,48,23272.4375,376,819,True,False,45.245,16,1500,1448,1424,0,48,31674.625,61,380,75,723,2848,2880,2848,2880,3,25,77
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.985,16,1500,1448,1448,0,48,23084.6875,360,785,True,False,44.617,16,1500,1448,1424,0,48,31262.3125,82,410,107,706,2849,2882,2849,2883,4,24,134
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.743,16,1500,1448,1448,0,48,23118.625,364,776,True,False,43.123,16,1500,1448,1425,0,48,31225.1875,64,415,86,696,2847,2880,2846,2881,3,24,85
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.740,13,1500,1448,1448,0,39,22914.30769230769,420,959,True,False,44.242,16,1500,1448,1425,0,48,31186.1875,79,376,56,754,2846,2882,2844,2883,2,26,86
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.742,15,1500,1448,1448,0,48,22671.875,422,732,True,False,45.122,16,1500,1448,1425,0,48,31679.75,69,434,84,660,2845,2880,2849,2881,3,23,102
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.114,16,1500,1448,1448,0,48,22651.75,379,700,True,False,45.335,16,1500,1448,1425,0,48,31728.0625,95,421,180,805,2843,2881,2838,2881,6,28,18
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.742,12,1500,1448,1448,0,39,22407.46153846154,483,872,True,False,45.093,16,1500,1448,1425,0,48,31749.8125,53,398,74,752,2849,2884,2846,2884,3,26,22
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.737,16,1500,1448,1448,0,48,22713.3125,388,714,False,False,44.623,16,1500,1448,1424,0,48,31309.25,61,392,63,586,2847,2884,2845,2885,2,20,172
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.102,16,1500,1448,1448,0,48,23094.6875,362,811,False,False,43.237,16,1500,1448,1425,0,48,31683.6875,80,405,55,668,2845,2881,2841,2881,2,23,81
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.874,15,1500,1448,1448,0,48,22959.6875,397,778,True,False,43.373,16,1500,1448,1425,0,48,31160.4375,74,395,95,726,2848,2884,2844,2883,3,25,64
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.987,15,1500,1448,1448,0,45,22928.8,391,867,True,False,43.743,16,1500,1448,1424,0,48,31377.5625,75,409,100,771,2847,2879,2844,2880,4,27,7
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.615,11,1500,1448,1448,0,36,22293.75,516,908,True,False,46.088,16,1500,1448,1424,0,48,31752.8125,94,397,79,784,2844,2880,2838,2880,3,27,76
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.749,16,1500,1448,1448,0,48,22717.5625,403,692,True,False,43.747,16,1500,1448,1424,0,48,31493.375,79,415,124,667,2845,2884,2841,2884,4,23,98
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.110,16,1500,1448,1448,0,48,23185.1875,365,742,True,False,45.623,16,1500,1448,1424,0,48,31465.0625,55,422,48,655,2841,2884,2843,2885,2,23,19
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.725,11,1500,1448,1448,0,36,22098.666666666668,532,961,True,False,43.845,16,1500,1448,1424,0,48,31651,68,416,71,801,2840,2881,2827,2881,2,28,28
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.985,16,1500,1448,1448,0,48,22993.625,359,781,False,False,44.121,16,1500,1448,1425,0,48,30994.9375,67,390,67,681,2842,2883,2837,2883,2,24,67
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.115,16,1500,1448,1448,0,48,23097.625,362,728,True,False,44.476,16,1500,1448,1425,0,48,32227.8125,69,399,55,656,2842,2882,2834,2882,2,23,61
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.870,16,1500,1448,1448,0,48,22753.5625,381,676,True,False,46.243,16,1500,1448,1425,0,48,31017.75,66,415,85,794,2847,2884,2843,2884,3,28,180
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.865,16,1500,1448,1448,0,48,22685.5625,385,677,True,False,43.985,16,1500,1448,1425,0,48,31323.9375,83,409,85,777,2847,2880,2847,2880,3,27,128
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.357,16,1500,1448,1448,0,48,22709.25,392,737,True,False,46.371,16,1500,1448,1425,0,48,31374.3125,59,423,50,659,2829,2882,2826,2883,2,23,170
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.125,16,1500,1448,1448,0,48,22918.9375,370,697,True,False,44.372,16,1500,1448,1424,0,48,30924.625,70,420,76,634,2785,2848,2784,2852,3,22,1
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.996,16,1500,1448,1448,0,48,23102.5,373,792,True,False,44.962,16,1500,1448,1425,0,48,32260.4375,60,395,78,704,2842,2881,2841,2878,3,24,142
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.871,14,1500,1448,1448,0,42,22369.14285714286,484,841,True,False,43.972,16,1500,1448,1425,0,48,31084.5,83,436,83,720,2829,2881,2821,2882,3,25,162
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.579,16,1500,1448,1448,0,48,22836.125,386,684,False,False,43.097,16,1500,1448,1424,0,48,30968.625,60,391,65,617,2843,2884,2832,2885,2,21,191
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.746,16,1500,1448,1448,0,48,22999.5,383,831,True,False,43.874,16,1500,1448,1425,0,48,31178,61,397,63,714,2841,2880,2840,2881,2,25,171
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.618,16,1500,1448,1448,0,48,22732.875,403,739,True,False,43.996,16,1500,1448,1424,0,48,31426.8125,69,377,89,658,2839,2883,2833,2881,3,23,103
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.745,16,1500,1448,1448,0,48,22643.1875,384,744,True,False,45.480,16,1500,1448,1425,0,48,31569.1875,82,403,98,684,2835,2883,2842,2884,3,24,66
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.875,16,1500,1448,1448,0,48,22668.75,386,699,True,False,44.868,16,1500,1448,1424,0,48,31062.0625,63,414,82,764,2851,2884,2843,2884,3,26,40
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.124,16,1500,1448,1448,0,48,23011.6875,377,761,False,False,44.845,16,1500,1448,1424,0,48,31685.6875,58,427,61,648,2840,2880,2828,2880,2,23,176
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.121,11,1500,1448,1448,0,36,22504.5,462,995,True,False,44.203,16,1500,1448,1425,0,48,31974.0625,69,415,71,801,2842,2882,2835,2883,3,28,73
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.630,16,1500,1448,1448,0,48,22747.9375,380,670,True,False,43.970,16,1500,1448,1425,0,68,31833.125,76,408,100,637,2840,2879,2839,2878,4,22,112
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.995,12,1500,1448,1448,0,39,22822.076923076922,414,998,True,False,44.980,16,1500,1448,1424,0,48,30818.8125,62,359,70,886,2842,2882,2835,2883,2,31,49
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.368,16,1500,1448,1448,0,48,22695.125,417,770,True,False,46.333,16,1500,1448,1424,0,48,31719.1875,82,422,103,687,2844,2882,2840,2882,4,24,60
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.990,16,1500,1448,1448,0,48,23126.5625,359,746,True,False,42.362,16,1500,1448,1425,0,48,31797.9375,75,381,114,683,2838,2883,2829,2883,4,24,41
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.495,13,1500,1448,1448,0,42,22398.85714285714,478,820,True,False,44.750,16,1500,1448,1425,0,48,31192.25,75,442,81,719,2827,2880,2825,2879,3,25,166
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.119,11,1500,1448,1448,0,36,22542.5,462,995,True,False,44.344,16,1500,1448,1424,0,48,31602.25,69,424,85,830,2841,2881,2836,2882,3,29,151
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.504,16,1500,1448,1448,0,48,22968,365,751,True,False,43.110,16,1500,1448,1425,0,48,30597.8125,94,421,94,777,2845,2884,2831,2884,3,27,10
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.872,16,1500,1448,1448,0,48,22811.9375,380,692,True,False,43.995,16,1500,1448,1424,0,48,31046.125,72,414,101,661,2827,2881,2821,2881,4,23,37
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.996,16,1500,1448,1448,0,48,23095.375,368,725,True,False,42.846,16,1500,1448,1424,0,48,31337.375,87,440,82,783,2850,2880,2845,2880,3,27,106
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.115,16,1500,1448,1448,0,48,23108.5625,361,754,True,False,43.371,16,1500,1448,1425,0,48,31703.875,100,416,202,804,2843,2884,2833,2885,7,28,185
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.601,16,1500,1448,1448,0,48,22688.3125,392,713,True,False,43.241,16,1500,1448,1425,0,48,31472.6875,65,429,81,773,2844,2885,2841,2886,3,27,100
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.861,15,1500,1448,1448,0,48,22727,433,803,False,False,43.348,16,1500,1448,1424,0,48,31517.5625,52,382,56,689,2835,2883,2834,2885,2,24,183
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.497,14,1500,1448,1448,0,42,22884.428571428572,415,862,True,False,42.486,16,1500,1448,1424,0,48,31310.5625,63,408,74,706,2844,2881,2841,2881,3,24,119
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.861,16,1500,1448,1448,0,48,22704.4375,397,715,True,False,43.737,16,1500,1448,1424,0,48,31335.5,72,396,54,639,2836,2883,2836,2883,2,22,35
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,226.939,16,1500,1448,1448,0,48,22664.9375,382,728,True,False,45.607,16,1500,1448,1424,0,48,31360.625,110,388,118,775,2854,2886,2853,2887,4,27,11
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.864,16,1500,1448,1448,0,48,22651.5625,406,709,True,False,46.614,16,1500,1448,1425,0,48,31638.6875,84,456,101,654,2847,2882,2846,2883,4,23,101
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.607,16,1500,1448,1448,0,48,22870.5625,380,711,True,False,44.587,16,1500,1448,1425,0,48,31466.5,100,408,128,680,2847,2881,2839,2881,5,24,148
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.867,11,1500,1448,1448,0,36,22254.583333333332,522,931,True,False,41.372,16,1500,1448,1424,0,48,31474.3125,140,427,253,909,2842,2878,2842,2879,9,32,94
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.869,14,1500,1448,1448,0,45,22581.666666666668,458,766,True,False,45.114,16,1500,1448,1424,0,48,31836.3125,80,419,55,675,2847,2880,2836,2879,2,23,174
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.990,16,1500,1448,1448,0,48,22918.6875,366,709,True,False,45.091,16,1500,1448,1425,0,48,31097.9375,67,396,78,646,2844,2882,2837,2882,3,22,87
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.496,16,1500,1448,1448,0,48,22689.8125,392,721,True,False,42.471,16,1500,1448,1425,0,48,31847.875,65,430,79,783,2846,2882,2848,2883,3,27,90
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.874,15,1500,1448,1448,0,45,22527.2,443,798,True,False,44.000,16,1500,1448,1424,0,48,31262.5,62,396,74,698,2841,2880,2840,2880,3,24,6
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.989,16,1500,1448,1448,0,48,22680.9375,391,662,True,False,46.369,16,1500,1448,1424,0,48,31925.0625,97,425,85,603,2846,2880,2844,2880,3,21,156
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.875,16,1500,1448,1448,0,48,22550.375,400,689,True,False,45.728,16,1500,1448,1424,0,48,31471.75,46,400,65,614,2839,2884,2835,2884,2,21,25
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.616,16,1500,1448,1448,0,48,22749.625,385,683,True,False,42.234,16,1500,1448,1425,0,48,31864.6875,68,422,95,762,2843,2887,2836,2888,3,26,65
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.118,16,1500,1448,1448,0,48,23135.5625,349,754,True,False,45.095,16,1500,1448,1424,0,48,31589.875,89,365,67,658,2841,2881,2844,2881,2,23,120
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.822,14,1500,1448,1448,0,45,22504.733333333334,459,784,True,False,44.720,16,1500,1448,1425,0,48,32245.0625,54,402,71,706,2849,2878,2851,2879,2,25,54
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.060,14,1500,1448,1448,0,45,22578.333333333332,452,799,True,False,43.720,16,1500,1448,1425,0,48,30869.625,50,372,55,687,2849,2885,2846,2884,2,24,130
