exp_parameters,dl_capacity,ul_capacity,dl_delay,ul_delay,id,inc,inp,mad,mnp,mps,p,ptc,sdt,timeout,tmp,dl_stable_throughput,dl_stable_responsiveness,dl_throughput,dl_connections,dl_max_path_mtu,dl_max_send_mss,dl_max_recv_mss,dl_retransmissions,dl_reorder,dl_avg_rtt,dl_rpm_p,dl_rpm_trimmed,ul_stable_throughput,ul_stable_responsiveness,ul_throughput,ul_connections,ul_max_path_mtu,ul_max_send_mss,ul_max_recv_mss,ul_retransmissions,ul_reorder,ul_avg_rtt,ul_rpm_p,ul_rpm_trimmed,final_rpm_p,final_rpm_trimmed,ub_base_rpm_p,ub_base_rpm_trimmed,base_rpm_p,base_rpm_trimmed,wc_effect_p,wc_effect_trimmed,iteration
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,89.118,16,1500,1448,1448,0,48,14539.6875,383,797,True,False,34.986,16,1500,1448,1425,635,48,23927.6875,53,396,65,735,5456,5566,5452,5566,1,13,76
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.868,16,1500,1448,1448,0,48,14696.0625,376,823,True,False,35.467,16,1500,1448,1424,496,48,24612.75,47,412,59,722,5446,5571,5436,5559,1,13,98
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.992,16,1500,1448,1448,0,48,14626.375,383,860,True,False,34.867,16,1500,1448,1425,646,48,22920.4375,59,390,69,747,5459,5562,5455,5562,1,13,19
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,89.250,16,1500,1448,1448,0,48,14519.125,380,771,True,False,36.123,16,1500,1448,1425,583,48,23550.3125,+Inf,NaN,359,767,5438,5559,5431,5560,7,14,28
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.874,16,1500,1448,1448,0,48,14717.875,409,781,True,False,35.845,16,1500,1448,1424,562,48,22825.9375,60,370,72,697,5451,5558,5447,5561,1,13,67
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.868,16,1500,1448,1448,0,48,14657.8125,350,828,True,False,34.123,16,1500,1448,1424,456,48,23912.6875,64,377,96,764,5461,5567,5459,5567,2,14,61
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.988,16,1500,1448,1448,0,48,14776.5625,366,805,True,False,34.588,16,1500,1448,1424,682,48,23961.1875,52,395,54,695,5442,5556,5442,5557,1,13,1
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.618,16,1500,1448,1448,0,48,14460.0625,351,784,True,False,35.248,16,1500,1448,1425,502,48,23706.125,59,393,65,728,5455,5562,5451,5564,1,13,66
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.739,16,1500,1448,1448,0,48,14643.75,352,807,True,False,35.374,16,1500,1448,1424,592,48,23935.0625,74,403,102,751,5459,5560,5456,5562,2,13,40
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.737,16,1500,1448,1448,0,48,14667.125,370,730,True,False,35.243,16,1500,1448,1425,680,48,24322.6875,62,361,78,664,5453,5556,5442,5558,1,12,73
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.995,16,1500,1448,1448,0,48,14766.0625,359,752,True,False,35.234,16,1500,1448,1424,579,48,23689.0625,60,433,71,682,5450,5561,5442,5564,1,12,49
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.617,16,1500,1448,1448,0,48,14761.875,355,766,True,False,35.976,16,1500,1448,1425,735,48,22399.75,45,365,51,685,5443,5561,5442,5562,1,12,60
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,89.119,15,1500,1448,1448,0,48,14662.125,439,867,True,False,35.748,16,1500,1448,1425,573,48,23621.4375,62,400,86,766,5436,5550,5438,5552,2,14,41
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.858,16,1500,1448,1448,0,48,14671.1875,368,792,True,False,34.874,16,1500,1448,1425,607,48,23523.0625,60,393,87,731,5447,5563,5450,5566,2,13,10
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,89.115,16,1500,1448,1448,0,48,14544.4375,359,779,True,False,35.603,16,1500,1448,1424,594,48,24095.1875,68,357,78,700,5445,5555,5445,5557,1,13,37
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,89.123,16,1500,1448,1448,0,48,14477.25,389,781,True,False,35.249,16,1500,1448,1424,764,48,24187,67,390,82,712,5438,5552,5434,5555,2,13,100
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.746,16,1500,1448,1448,0,48,14618.9375,374,749,True,False,35.370,16,1500,1448,1424,607,48,22392.125,52,430,68,687,5447,5564,5440,5557,1,12,35
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.746,16,1500,1448,1448,0,48,14414.1875,384,767,True,False,35.496,16,1500,1448,1424,644,48,23846.125,57,372,69,723,5428,5553,5426,5554,1,13,11
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.497,16,1500,1448,1448,0,48,14769.875,368,763,True,False,34.374,16,1500,1448,1424,506,48,23635.5625,53,379,61,689,5448,5561,5447,5560,1,12,94
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.998,16,1500,1448,1448,0,48,14474.125,366,739,True,False,35.219,16,1500,1448,1424,649,48,24258.4375,48,406,87,684,5433,5553,5433,5556,2,12,87
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,89.371,16,1500,1448,1448,0,48,14820.25,348,744,True,False,34.735,16,1500,1448,1425,605,48,23713,45,404,54,673,5440,5552,5440,5554,1,12,90
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,89.247,16,1500,1448,1448,0,48,14668.25,369,757,True,False,34.607,16,1500,1448,1424,467,48,23929.75,83,401,106,710,5424,5551,5424,5548,2,13,6
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.863,16,1500,1448,1448,0,48,14339.5,423,773,True,False,36.361,16,1500,1448,1425,587,48,23324.4375,61,412,90,745,5450,5576,5459,5578,2,13,25
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.997,16,1500,1448,1448,0,48,14717.0625,351,823,True,False,34.994,16,1500,1448,1425,565,48,23209.1875,64,374,102,744,5453,5567,5451,5571,2,13,65
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.873,16,1500,1448,1448,0,48,14658.6875,394,793,True,False,35.721,16,1500,1448,1424,544,48,23615.375,50,402,62,705,5450,5559,5439,5555,1,13,54
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.996,16,1500,1448,1448,0,48,14597.6875,377,783,True,False,34.745,16,1500,1448,1425,556,48,24058.125,50,405,55,699,5439,5560,5441,5563,1,13,39
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.742,16,1500,1448,1448,0,48,14684.8125,363,731,True,False,34.855,16,1500,1448,1424,659,48,23888.6875,67,424,70,668,5433,5566,5428,5567,1,12,3
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,89.243,16,1500,1448,1448,0,48,14602.4375,392,808,True,False,35.475,16,1500,1448,1424,602,48,24012.9375,59,345,70,695,5448,5566,5448,5568,1,12,97
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.992,16,1500,1448,1448,0,48,14659.625,357,808,True,False,35.113,16,1500,1448,1424,597,48,23980,82,415,111,762,5452,5564,5445,5562,2,14,33
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.867,16,1500,1448,1448,0,48,14781.875,421,848,True,False,35.106,16,1500,1448,1424,553,48,24038.25,50,451,59,748,5442,5554,5435,5557,1,13,47
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.867,16,1500,1448,1448,0,48,14525.875,403,798,True,False,35.479,16,1500,1448,1424,650,48,23488.25,51,387,80,736,5440,5563,5438,5564,1,13,96
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.874,16,1500,1448,1448,0,48,14465.375,391,793,True,False,35.122,16,1500,1448,1425,826,48,23691.5,57,395,68,718,5433,5554,5433,5556,1,13,72
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.745,16,1500,1448,1448,0,48,14729.8125,370,759,True,False,35.731,16,1500,1448,1425,629,48,24148.4375,63,379,74,695,5443,5563,5435,5565,1,12,16
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,89.236,16,1500,1448,1448,0,48,14599.1875,357,761,True,False,35.480,16,1500,1448,1424,566,48,23328.9375,86,402,120,723,5460,5560,5455,5562,2,13,8
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.873,16,1500,1448,1448,0,48,14792.4375,376,824,True,False,35.741,16,1500,1448,1425,662,48,23725.9375,49,377,65,717,5441,5555,5434,5559,1,13,14
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.619,15,1500,1448,1448,0,48,14530.375,422,825,True,False,35.374,16,1500,1448,1424,551,48,23233.375,81,444,89,739,5452,5558,5444,5560,2,13,82
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.988,16,1500,1448,1448,0,48,14663.875,368,768,True,False,35.235,16,1500,1448,1424,615,48,23778.9375,67,387,97,698,5442,5563,5444,5565,2,13,45
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.612,16,1500,1448,1448,0,48,14782.125,364,772,True,False,35.244,16,1500,1448,1424,487,48,23770.25,56,338,57,694,5447,5567,5445,5570,1,12,43
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.372,16,1500,1448,1448,0,48,14957.875,371,737,True,False,35.365,16,1500,1448,1425,651,48,24188.1875,57,359,66,675,5433,5559,5444,5563,1,12,83
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.991,16,1500,1448,1448,0,48,14460.9375,376,857,True,False,35.221,16,1500,1448,1424,629,48,22917,51,378,56,751,5446,5567,5441,5570,1,13,63
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.498,16,1500,1448,1448,0,48,14548,379,765,True,False,36.859,16,1500,1448,1425,571,48,23361.375,60,360,85,706,5428,5558,5424,5553,2,13,80
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.617,16,1500,1448,1448,0,48,14532.8125,345,773,True,False,35.609,16,1500,1448,1424,618,48,23286.375,67,340,79,699,5464,5561,5462,5563,1,13,59
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.993,16,1500,1448,1448,0,48,14861.875,358,732,True,False,35.094,16,1500,1448,1424,635,48,24130.1875,68,368,83,679,5440,5557,5444,5559,2,12,15
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.619,16,1500,1448,1448,0,48,14660.1875,426,849,True,False,35.987,16,1500,1448,1424,646,48,23371.3125,56,410,67,751,5452,5571,5455,5561,1,14,71
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.991,15,1500,1448,1448,0,48,14670.125,413,843,True,False,35.119,16,1500,1448,1424,477,48,24998,58,430,79,758,5464,5573,5453,5575,1,14,42
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.875,16,1500,1448,1448,0,48,14740.8125,366,754,True,False,35.370,16,1500,1448,1425,642,48,23711.875,46,394,70,691,5443,5570,5442,5572,1,12,51
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,89.122,16,1500,1448,1448,0,48,14503.5625,401,817,True,False,36.363,16,1500,1448,1425,704,48,24085.125,52,447,61,716,5442,5570,5438,5574,1,13,57
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,89.312,16,1500,1448,1448,0,48,14662.4375,371,806,True,False,34.992,16,1500,1448,1425,557,48,23262,74,355,82,721,5455,5565,5462,5567,1,13,88
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.865,15,1500,1448,1448,0,48,15205.75,352,778,True,False,34.975,16,1500,1448,1424,501,48,23863.625,55,402,63,679,5430,5559,5426,5563,1,12,4
VDSL inp,100,40,5,5,1,1,6,4,16,100,90,0.05,5,20,5,True,True,88.845,16,1500,1448,1448,0,48,14457.75,404,735,True,False,35.246,16,1500,1448,1425,525,48,24309.375,55,406,68,688,5438,5552,5434,5555,1,12,12
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.742,17,1500,1448,1448,0,51,15525.941176470587,448,707,True,False,36.370,17,1500,1448,1424,861,51,23728.470588235294,57,524,67,651,5432,5556,5424,5557,1,12,79
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.996,17,1500,1448,1448,0,51,15391,425,679,True,False,34.247,17,1500,1448,1424,869,51,24500.70588235294,92,436,67,634,5438,5546,5432,5547,1,11,50
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.742,17,1500,1448,1448,0,51,15454.411764705883,427,694,True,False,35.962,17,1500,1448,1425,798,51,23985.823529411766,87,544,93,646,5441,5568,5437,5570,2,12,23
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.122,17,1500,1448,1448,0,51,15350.70588235294,429,693,True,False,34.870,17,1500,1448,1425,848,51,23851.823529411766,79,557,104,643,5449,5545,5444,5545,2,12,68
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.874,17,1500,1448,1448,0,51,15495.70588235294,416,697,True,False,33.987,17,1500,1448,1425,808,51,23295.58823529412,67,419,67,635,5448,5564,5444,5567,1,11,92
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.116,17,1500,1448,1448,0,51,15467.117647058823,419,694,True,False,34.723,17,1500,1448,1425,701,51,23800.235294117647,96,458,96,634,5448,5570,5446,5567,2,11,95
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.996,17,1500,1448,1448,0,51,15199,422,710,True,False,35.595,17,1500,1448,1425,776,51,24212.176470588234,75,480,93,662,5440,5558,5439,5560,2,12,46
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.751,17,1500,1448,1448,0,51,15501,437,690,True,False,34.495,17,1500,1448,1424,673,51,23337.58823529412,86,484,88,643,5434,5546,5427,5548,2,12,93
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.875,17,1500,1448,1448,0,51,15409.35294117647,425,719,True,False,35.353,17,1500,1448,1424,831,51,23192.235294117647,54,483,67,666,5444,5563,5446,5565,1,12,17
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.119,17,1500,1448,1448,0,51,15673.882352941177,431,673,True,False,34.366,17,1500,1448,1425,877,51,24303.29411764706,63,472,70,634,5448,5565,5455,5567,1,11,29
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.119,17,1500,1448,1448,0,51,15532.470588235294,432,708,True,False,34.101,17,1500,1448,1424,729,51,23874.882352941175,77,558,91,644,5445,5565,5438,5563,2,12,20
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.987,17,1500,1448,1448,0,51,15530.176470588236,430,685,True,False,34.747,17,1500,1448,1424,313,51,23082.529411764706,73,450,109,624,5454,5570,5454,5574,2,11,31
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.111,17,1500,1448,1448,0,51,15469.70588235294,425,681,True,False,35.985,17,1500,1448,1424,920,51,24092.882352941175,63,488,74,640,5457,5562,5457,5564,1,11,84
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.308,17,1500,1448,1448,0,51,15520.588235294117,433,705,True,False,35.373,17,1500,1448,1425,904,51,23909.117647058825,89,478,97,644,5452,5562,5452,5565,2,12,13
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.121,17,1500,1448,1448,0,51,15572.35294117647,427,696,True,False,35.219,17,1500,1448,1425,752,51,23806.529411764706,76,551,113,647,5447,5574,5444,5577,2,12,62
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.240,17,1500,1448,1448,0,51,15502.70588235294,423,684,True,False,34.998,17,1500,1448,1425,920,51,23790.647058823528,62,443,62,627,5446,5561,5439,5560,1,11,75
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.999,17,1500,1448,1448,0,51,15253.29411764706,452,719,True,False,34.105,17,1500,1448,1424,753,51,23431,78,467,88,649,5448,5561,5454,5561,2,12,9
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.244,17,1500,1448,1448,0,51,15461.941176470587,426,702,True,False,35.475,17,1500,1448,1425,789,51,23520.235294117647,69,461,76,635,5450,5560,5444,5558,1,11,44
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.122,17,1500,1448,1448,0,51,15390.29411764706,428,686,True,False,35.853,17,1500,1448,1424,699,52,23344.058823529413,77,585,103,656,5453,5569,5449,5569,2,12,48
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.990,17,1500,1448,1448,0,51,15208.29411764706,455,703,True,False,35.220,17,1500,1448,1424,955,51,23747.70588235294,78,459,77,642,5444,5554,5434,5555,1,12,99
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.983,17,1500,1448,1448,0,51,15321.588235294117,448,731,True,False,34.602,17,1500,1448,1425,916,51,24287.823529411766,70,551,63,650,5454,5549,5448,5552,1,12,56
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.618,17,1500,1448,1448,0,51,15710.411764705883,430,686,True,False,34.224,17,1500,1448,1425,681,51,23259.70588235294,99,491,107,638,5456,5568,5455,5569,2,11,32
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.115,17,1500,1448,1448,0,51,15414.058823529413,433,699,True,False,35.870,17,1500,1448,1424,814,51,24475.176470588234,60,466,60,639,5433,5557,5423,5561,1,11,78
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.990,17,1500,1448,1448,0,51,15458.823529411764,439,684,True,False,35.482,17,1500,1448,1425,853,51,23666.70588235294,91,474,116,641,5454,5565,5446,5568,2,12,38
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.998,17,1500,1448,1448,0,51,15509.176470588236,429,698,True,False,36.492,17,1500,1448,1425,728,51,23382.176470588234,68,493,87,645,5451,5558,5441,5561,2,12,26
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.873,17,1500,1448,1448,0,51,15492.176470588236,435,694,True,False,34.740,17,1500,1448,1424,526,51,23639.941176470587,86,560,105,654,5452,5561,5447,5558,2,12,69
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.811,17,1500,1448,1448,0,51,15675.70588235294,428,719,True,False,34.748,17,1500,1448,1424,575,51,24420.41176470588,95,476,86,648,5447,5566,5441,5557,2,12,34
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.186,17,1500,1448,1448,0,51,15587.764705882353,444,660,True,False,35.372,17,1500,1448,1425,625,51,25184.529411764706,111,509,143,642,5437,5553,5436,5555,3,12,58
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.618,17,1500,1448,1448,0,51,15455.411764705883,430,707,True,False,33.859,17,1500,1448,1425,717,51,23488.470588235294,69,516,73,644,5452,5555,5454,5557,1,12,30
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.494,17,1500,1448,1448,0,51,15407.529411764706,433,712,True,False,34.619,17,1500,1448,1424,988,51,23573.882352941175,42,594,57,653,5443,5563,5441,5567,1,12,70
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.238,17,1500,1448,1448,0,51,15436.411764705883,441,706,True,False,34.870,17,1500,1448,1424,644,51,23852.235294117647,51,470,63,652,5452,5567,5452,5571,1,12,24
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.611,17,1500,1448,1448,0,51,15169.470588235294,459,721,True,False,35.489,17,1500,1448,1424,801,51,23997.176470588234,84,482,115,666,5430,5556,5423,5558,2,12,52
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.862,17,1500,1448,1448,0,51,15498.882352941177,427,687,True,False,34.612,17,1500,1448,1425,788,51,23240.882352941175,51,406,47,634,5436,5557,5428,5556,1,11,36
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.994,17,1500,1448,1448,0,51,14951.941176470587,472,742,True,False,35.620,17,1500,1448,1424,642,51,23898.70588235294,63,473,74,686,5431,5553,5426,5555,1,12,2
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.871,17,1500,1448,1448,0,51,15518.35294117647,429,670,True,False,35.874,17,1500,1448,1424,848,51,23929.58823529412,80,536,89,642,5443,5567,5443,5568,2,12,5
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.612,17,1500,1448,1448,0,51,15234.823529411764,448,734,True,False,35.595,17,1500,1448,1425,793,51,24057.41176470588,68,490,76,672,5437,5546,5434,5547,1,12,89
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.787,17,1500,1448,1448,0,51,15593.764705882353,421,717,True,False,35.219,17,1500,1448,1424,810,51,23708.764705882353,84,433,95,642,5437,5555,5442,5558,2,12,74
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.875,17,1500,1448,1448,0,51,15354.176470588236,433,709,True,False,35.467,17,1500,1448,1424,1184,51,24423.058823529413,79,499,84,643,5448,5562,5455,5565,2,12,91
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.739,17,1500,1448,1448,0,51,15684.411764705883,424,679,True,False,35.608,17,1500,1448,1424,944,51,22525.941176470587,68,434,76,636,5459,5566,5456,5568,1,11,53
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.371,17,1500,1448,1448,0,51,15396.70588235294,436,677,True,False,35.623,17,1500,1448,1425,861,51,23802.941176470587,95,437,94,625,5453,5558,5439,5561,2,11,21
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.249,17,1500,1448,1448,0,51,15504.882352941177,431,689,True,False,35.967,17,1500,1448,1424,719,51,23624.70588235294,59,491,63,629,5440,5552,5435,5554,1,11,55
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.747,17,1500,1448,1448,0,51,15446.470588235294,430,677,True,False,34.473,17,1500,1448,1425,601,51,22747.764705882353,131,408,256,669,5442,5555,5435,5557,5,12,27
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.122,17,1500,1448,1448,0,51,15613.941176470587,428,691,True,False,33.986,17,1500,1448,1424,666,51,23780.058823529413,50,515,78,645,5451,5555,5454,5553,1,12,77
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.374,17,1500,1448,1448,0,51,15523.058823529413,430,692,True,False,34.350,17,1500,1448,1425,825,51,24588.70588235294,56,557,76,652,5453,5551,5457,5552,1,12,85
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.981,17,1500,1448,1448,0,51,15445.70588235294,416,713,True,False,34.372,17,1500,1448,1424,633,51,23885.470588235294,72,467,80,651,5443,5556,5433,5556,1,12,86
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.991,17,1500,1448,1448,0,51,15447.882352941177,427,679,True,False,34.102,17,1500,1448,1424,589,51,23818.470588235294,70,426,98,626,5442,5557,5447,5556,2,11,18
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.880,17,1500,1448,1448,0,51,15394.235294117647,427,687,True,False,34.846,17,1500,1448,1425,942,51,24015.764705882353,64,548,65,636,5440,5560,5427,5563,1,11,22
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.624,17,1500,1448,1448,0,51,15419.529411764706,433,686,True,False,35.356,17,1500,1448,1425,566,51,24189.176470588234,53,540,76,635,5454,5571,5452,5568,1,11,81
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.999,17,1500,1448,1448,0,51,15361.882352941177,437,690,True,False,35.588,17,1500,1448,1425,1013,51,23549.176470588234,77,488,79,641,5442,5562,5433,5564,1,12,64
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.235,17,1500,1448,1448,0,51,15531.529411764706,429,703,True,False,36.102,17,1500,1448,1425,910,51,23150.352941176472,84,461,87,621,5443,5563,5443,5566,2,11,7
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.993,17,1500,1448,1448,0,51,15199.529411764706,440,723,True,False,35.477,17,1500,1448,1425,680,51,24266.882352941175,76,524,83,659,5438,5549,5434,5550,2,12,76
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.372,17,1500,1448,1448,0,51,15571.823529411764,437,678,True,False,35.992,17,1500,1448,1425,775,51,22861.647058823528,93,527,113,642,5442,5560,5439,5564,2,12,98
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.061,17,1500,1448,1448,0,51,15479.764705882353,435,685,True,False,34.479,17,1500,1448,1424,777,51,23342.29411764706,84,423,112,647,5453,5556,5450,5558,2,12,19
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.863,17,1500,1448,1448,0,51,15386,426,707,True,False,36.236,17,1500,1448,1425,826,51,23683.352941176472,51,495,89,645,5443,5557,5441,5560,2,12,28
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,88.618,17,1500,1448,1448,0,51,15500.823529411764,430,692,True,False,36.221,17,1500,1448,1424,819,51,23465.41176470588,79,450,117,643,5455,5556,5459,5557,2,12,67
VDSL inc,100,40,5,5,1,8,1,4,16,100,90,0.05,5,20,5,True,True,89.243,17,1500,1448,1448,0,51,15365.235294117647,429,699,True,False,34.347,17,1500,1448,1425,782,51,23799.058823529413,61,491,81,659,5465,5577,5451,5564,1,12,61
